event_id,timestamp,clip_id,zone,behavior_class,policy_rule_ref,event_description,severity,escalation_action,frame_number,created_at
6b035385-219e-4c00-a841-45b997c391e9,2026-06-23T01:06:21.023924,1_tr32.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 85.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:21
82a42e42-eea0-460a-8b2f-d3174695e739,2026-06-23T01:06:21.003146,1_tr31.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 9/10 frames agreeing (avg confidence: 79.4%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,161,2026-06-22 20:06:21
cf283aad-5cbb-42fd-8ee1-55b7ce8f55fa,2026-06-23T01:06:20.984765,1_tr30.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 96.7%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,161,2026-06-22 20:06:20
a5a702f7-1ca6-435b-8c03-d32efd3b71e4,2026-06-23T01:06:20.968642,1_tr3.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 7/10 frames agreeing (avg confidence: 61.9%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
379991a2-5d8f-4b70-b605-853ed9df2e79,2026-06-23T01:06:20.952395,1_tr28.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 6/10 frames agreeing (avg confidence: 66.2%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,186,2026-06-22 20:06:20
064d964f-b7e1-4e9a-b342-9f6bd4524f63,2026-06-23T01:06:20.933613,1_tr27.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 6/10 frames agreeing (avg confidence: 64.1%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,186,2026-06-22 20:06:20
85f0e430-533e-497c-ab1b-7f0f41c6f622,2026-06-23T01:06:20.916179,1_tr26.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 96.8%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,198,2026-06-22 20:06:20
93ca0e37-b54f-4b5d-92d8-b48e6f987676,2026-06-23T01:06:20.899437,1_tr25.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 75.0%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,210,2026-06-22 20:06:20
b4331705-15b3-46a3-abf4-a4bd37fa5051,2026-06-23T01:06:20.883443,1_tr24.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 7/10 frames agreeing (avg confidence: 60.0%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,210,2026-06-22 20:06:20
10612139-25a4-45f4-bf68-80685e8e7116,2026-06-23T01:06:20.862456,1_tr23.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 73.2%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,211,2026-06-22 20:06:20
e07db51e-5db2-4c7c-a716-708e4c0a03d9,2026-06-23T01:06:20.841527,1_tr22.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 71.1%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,211,2026-06-22 20:06:20
bb48ba43-7697-4962-bcf0-636844f4016e,2026-06-23T01:06:20.820800,1_tr21.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 6/10 frames agreeing (avg confidence: 69.1%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,211,2026-06-22 20:06:20
00f9a48c-f45c-4450-ad8e-095f2be7228c,2026-06-23T01:06:20.803100,1_tr20.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 88.5%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,257,2026-06-22 20:06:20
9fe1e64a-8ebb-4142-94bf-9c4b763e95c0,2026-06-23T01:06:20.787005,1_tr2.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 6/10 frames agreeing (avg confidence: 61.6%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
278a5775-66b6-46ef-81dd-2f530f1dd6e8,2026-06-23T01:06:20.769771,1_tr19.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 75.5%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,258,2026-06-22 20:06:20
b168f5e3-a2fc-49c5-8153-316a5fadd699,2026-06-23T01:06:20.752175,1_tr17.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 64.4%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
96741dce-5963-4106-a6af-5763d0be1d28,2026-06-23T01:06:20.737612,1_tr16.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 9/10 frames agreeing (avg confidence: 68.1%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
9240ba7e-4e22-4dba-b055-84e67dd4603c,2026-06-23T01:06:20.726050,1_tr15.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 62.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
5a01acb4-c2d2-456a-8c16-c91c8fbcae26,2026-06-23T01:06:20.714594,1_tr14.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 72.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
e23184a7-b06e-4963-a46a-06c910e62781,2026-06-23T01:06:20.703459,1_tr13.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 7/10 frames agreeing (avg confidence: 68.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
2e56504d-4a15-4c08-805d-a230981e94bc,2026-06-23T01:06:20.688176,1_tr12.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 74.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
e4826c82-7e4e-4414-a8b6-a014fb05743f,2026-06-23T01:06:20.671757,1_tr11.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 9/10 frames agreeing (avg confidence: 64.0%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
d191caa0-1752-4e0a-937e-e760acefc86c,2026-06-23T01:06:20.654813,1_tr10.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 67.3%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
a4d178fb-8fc4-4dc9-baf6-f7be61434c21,2026-06-23T01:06:20.640383,1_tr1.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 76.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
beb88865-005e-46d2-a7a7-628fade9f5b3,2026-06-23T01:06:20.625752,0_tr99.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
992d213e-f8e5-4b0e-9ac5-2ae27daba9dc,2026-06-23T01:06:20.610168,0_tr98.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 80.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
eea3046c-bd28-4dd2-9727-4b6ad00d6316,2026-06-23T01:06:20.593648,0_tr97.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
2b3131b9-866c-497e-ad65-c9205e2ded54,2026-06-23T01:06:20.577343,0_tr96.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 80.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
b3dc189f-12fa-46bb-b92b-d2755f94c61c,2026-06-23T01:06:20.562044,0_tr95.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
acd5d1c5-124d-4a6a-829f-348f0465bab9,2026-06-23T01:06:20.544344,0_tr94.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
8961d886-c36c-4106-aa3d-4c028b1a7d87,2026-06-23T01:06:20.527354,0_tr93.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 88.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
49137dc0-72c5-4650-8f0b-0504206fdb9a,2026-06-23T01:06:20.506819,0_tr92.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:20
6d2b6cb1-61dd-45bc-ad62-47e13433d7ba,2026-06-23T01:06:20.490921,0_tr91.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 91.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
83a67f29-2c10-4b7d-a3ad-d100b7f3ee76,2026-06-23T01:06:20.472809,0_tr90.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 91.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
2a746d38-4b49-43f4-a6b3-4108c6122769,2026-06-23T01:06:20.455993,0_tr89.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
de457562-7b45-4c50-ae63-546874b3bc3b,2026-06-23T01:06:20.440114,0_tr88.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
ae175ad2-f77a-4820-aa72-f36390eef464,2026-06-23T01:06:20.423760,0_tr87.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
ec423660-3a88-43d3-b294-f60370758e0c,2026-06-23T01:06:20.407972,0_tr86.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
c2e12d4c-e9bf-44f5-aeca-2968033db693,2026-06-23T01:06:20.393009,0_tr85.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
3d0e21df-3e92-49e1-bbc7-883545f59f8c,2026-06-23T01:06:20.373879,0_tr84.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
1a1d8719-2ccd-4ddb-b243-7c5c6df4cbe5,2026-06-23T01:06:20.333804,0_tr83.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
453d2ee0-bd24-46ef-ba6b-c846bd51e128,2026-06-23T01:06:20.317179,0_tr82.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
32d13340-4de6-4f60-9212-97bd5ad1c8d3,2026-06-23T01:06:20.301475,0_tr81.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
bd7f7cb3-69c7-43b6-9b16-680e7c1c0982,2026-06-23T01:06:20.285880,0_tr80.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 87.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
ad7267b5-80e9-480f-8524-d00fe544b535,2026-06-23T01:06:20.268594,0_tr79.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:20
cd2867a0-ae0c-406e-bdd0-b69612a11205,2026-06-23T01:06:20.251805,0_tr78.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
748209dd-936d-4f01-8a70-ffc2e82e357c,2026-06-23T01:06:20.242278,0_tr77.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 91.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
434dd2d7-4158-4070-936d-7e7b3a8939c1,2026-06-23T01:06:20.232242,0_tr76.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
8575470f-bb47-4120-8edb-786542e02705,2026-06-23T01:06:20.222551,0_tr75.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
26e39820-f0de-4db6-a537-b3fd3e8224b5,2026-06-23T01:06:20.208134,0_tr74.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
5ed237a8-6439-42bc-b791-9f468bf7d3dd,2026-06-23T01:06:20.196944,0_tr73.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 88.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
bffa26a6-9c1d-4612-ad7e-c9b4066dac4e,2026-06-23T01:06:20.187840,0_tr72.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
d7eb8329-0380-4c00-b676-fe5d541ca82f,2026-06-23T01:06:20.177450,0_tr71.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
e436dcf2-82df-4705-a03b-2109a730a0b9,2026-06-23T01:06:20.164917,0_tr70.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 85.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
7ad13653-ddb9-42b6-94cc-5913f2928dff,2026-06-23T01:06:20.144768,0_tr69.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 69.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
4bb60ad4-50c0-4021-8a45-3c4d9afbc934,2026-06-23T01:06:20.122707,0_tr67.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 62.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
a5a03c51-56bf-4eda-a6bc-84f2631c2fa8,2026-06-23T01:06:20.099719,0_tr66.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 72.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
3eb554e6-7e25-479c-8855-b0bda7c1a996,2026-06-23T01:06:20.077085,0_tr65.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
4bd44c68-0ffe-417b-a021-0054a41a248e,2026-06-23T01:06:20.050971,0_tr64.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 72.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
1920699f-cfab-49f4-8281-c22e0c6b8ad6,2026-06-23T01:06:20.028973,0_tr63.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 74.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
16be8e99-3d98-41ef-8a20-d1fcc0663bc9,2026-06-23T01:06:20.013134,0_tr62.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 9/10 frames agreeing (avg confidence: 64.0%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
7c641314-71bd-4f41-a086-c3c09d90e12c,2026-06-23T01:06:19.997068,0_tr61.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 8/10 frames agreeing (avg confidence: 61.0%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:20
6a098d9a-7ae7-492d-9851-472714429e10,2026-06-23T01:06:19.981478,0_tr60.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 75.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
5091aeaa-eba0-48cd-8c53-93728a54b952,2026-06-23T01:06:19.964744,0_tr6.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 95.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
83df67ed-5b0b-487b-bce9-206499d30b05,2026-06-23T01:06:19.948874,0_tr59.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 7/10 frames agreeing (avg confidence: 66.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
4908f2c5-2fe1-4824-bfcd-c2521a023ff1,2026-06-23T01:06:19.932967,0_tr58.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
273e9ca3-73dd-4ac9-97b3-724d536a7933,2026-06-23T01:06:19.917639,0_tr57.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
cacd5dab-f20b-421b-aa03-a83e876affb8,2026-06-23T01:06:19.897915,0_tr56.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
8772bca4-ef80-4dcd-80b0-7f8c5d3bd739,2026-06-23T01:06:19.876930,0_tr55.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 94.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
54ecedcd-ecd2-41c2-b193-f65885538a1d,2026-06-23T01:06:19.855765,0_tr54.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 87.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
13333354-e932-4c93-92c1-17b6a4260cfd,2026-06-23T01:06:19.832666,0_tr53.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 85.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
f59ccaaa-2ec6-4665-babd-80bcb9917d9b,2026-06-23T01:06:19.812442,0_tr52.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 76.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
3954034a-f47e-4eb5-b8eb-105d94d262cf,2026-06-23T01:06:19.791728,0_tr51.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 9/10 frames agreeing (avg confidence: 78.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
17034e86-7ceb-47a4-8f58-04903cc36541,2026-06-23T01:06:19.770994,0_tr50.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
3440932c-c185-4b13-a0f7-86ad2603c18e,2026-06-23T01:06:19.751621,0_tr5.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
b44b443d-ed5c-4c1c-a053-4d9586832d09,2026-06-23T01:06:19.734617,0_tr49.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
a9d26866-5604-4abf-a481-c93b67f00880,2026-06-23T01:06:19.718530,0_tr48.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 70.9%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
b4cea3ab-994d-4788-ad13-47c94ee7ba82,2026-06-23T01:06:19.701812,0_tr47.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 6/10 frames agreeing (avg confidence: 64.6%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
a41b2a77-f018-4425-8e78-2df8b4b44902,2026-06-23T01:06:19.686541,0_tr46.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 6/10 frames agreeing (avg confidence: 66.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
